trans1 trans2 trans3 trans4 trans5 trans6 scaffold chr auto male_avg female_avg gene bias
ScZCZ4B_818.g12312 1.09759404810135 6.00174672663038 1.13556329181381 0 4.98312710004834 0 ScZCZ4B_818 chr1 autosomes 2.74496802218185 1.66104236668278 ScZCZ4B_818.g12312 unexpressed
ScZCZ4B_818.g12313 17.5615047696216 28.5082969514943 19.8723576067417 12.7492929120365 48.5854892254713 30.6713031051463 ScZCZ4B_818 chr1 autosomes 21.9807197759525 30.6686950808847 ScZCZ4B_818.g12313 unbiased
ScZCZ4B_818.g12314 65.3068458620302 91.5266375811134 76.9344130203859 63.7464645601826 67.2722158506526 101.598691535797 ScZCZ4B_818 chr1 autosomes 77.9226321545098 77.5391239822107 ScZCZ4B_818.g12314 unbiased
ScZCZ4B_818.g12315 13.7199256012669 0 17.3173402001607 0 3.73734532503625 9.58478222035822 ScZCZ4B_818 chr1 autosomes 10.3457552671425 4.44070918179816 ScZCZ4B_818.g12315 unbiased
ScZCZ4B_818.g12316 1581.08422628999 1599.465502647 1460.90217491847 1909.20661357747 1562.21034586515 1318.86603352129 ScZCZ4B_818 chr1 autosomes 1547.15063461849 1596.76099765464 ScZCZ4B_818.g12316 unbiased
ScZCZ4B_818.g12317 661.300413981063 1033.80087366208 636.767115884596 693.242802091986 652.789650106332 575.086933221493 ScZCZ4B_818 chr1 autosomes 777.28946784258 640.37312847327 ScZCZ4B_818.g12317 unbiased
ScZCZ4B_818.g12318 14.2687226253175 22.5065502248639 34.0668987544144 14.3429545260411 6.22890887506042 17.2526079966448 ScZCZ4B_818 chr1 autosomes 23.6140572015319 12.6081571325821 ScZCZ4B_818.g12318 unbiased
ScZCZ4B_818.g12319 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12319 unexpressed
ScZCZ4B_818.g12320 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12320 unexpressed
ScZCZ4B_818.g12321 16.4639107215202 3.00087336331519 14.7623227935796 31.8732322800913 16.1951630751571 23.0034773288597 ScZCZ4B_818 chr1 autosomes 11.4090356261383 23.690624228036 ScZCZ4B_818.g12321 unbiased
ScZCZ4B_818.g12322 70.794816102537 64.5187773112766 76.9344130203859 84.464065542242 46.0939256754471 69.0104319865792 ScZCZ4B_818 chr1 autosomes 70.7493354780665 66.5228077347561 ScZCZ4B_818.g12322 unbiased
ScZCZ4B_818.g12323 64.7580488379796 75.0218340828798 60.4687452890856 82.8704039282374 97.1709784509426 109.266517312084 ScZCZ4B_818 chr1 autosomes 66.7495427366483 96.4359665637547 ScZCZ4B_818.g12323 unbiased
ScZCZ4B_818.g12324 1.64639107215202 4.50131004497279 2.55501740658108 25.4985858240731 2.49156355002417 11.5017386644299 ScZCZ4B_818 chr1 autosomes 2.90090617456863 13.1639626795091 ScZCZ4B_818.g12324 unbiased
ScZCZ4B_818.g12325 16.4639107215202 0 14.1945411476727 27.0922474380776 18.6867266251813 21.0865208847881 ScZCZ4B_818 chr1 autosomes 10.2194839563976 22.2884983160157 ScZCZ4B_818.g12325 unbiased
ScZCZ4B_818.g12326 15.9151136974696 22.5065502248639 12.491196209952 6.37464645601826 2.49156355002417 3.83391288814329 ScZCZ4B_818 chr1 autosomes 16.9709533774285 4.23337429806191 ScZCZ4B_818.g12326 unbiased
ScZCZ4B_818.g12327 90.5515089683613 87.0253275361406 130.021996912682 95.6196968402739 83.4673789258097 111.183473756155 ScZCZ4B_818 chr1 autosomes 102.532944472395 96.7568498407462 ScZCZ4B_818.g12327 unbiased
ScZCZ4B_818.g12328 30.7326333468378 16.5048034982336 55.07481965297 15.9366161400457 31.1445443753021 13.4186951085015 ScZCZ4B_818 chr1 autosomes 34.1040854993471 20.1666185412831 ScZCZ4B_818.g12328 unbiased
ScZCZ4B_818.g12329 24.6958660822803 25.5074235881791 28.9568639412523 6.37464645601826 4.98312710004834 7.66782577628658 ScZCZ4B_818 chr1 autosomes 26.3867178705706 6.34186644411773 ScZCZ4B_818.g12329 male-biased
ScZCZ4B_818.g12330 1.64639107215202 3.00087336331519 0.851672468860361 1.59366161400457 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 1.83297896810919 1.36174172134291 ScZCZ4B_818.g12330 unexpressed
ScZCZ4B_818.g12331 129.516097675959 240.069869065215 157.275515916213 835.078685738392 198.079302226921 554.000412336705 ScZCZ4B_818 chr1 autosomes 175.620494219129 529.052800100673 ScZCZ4B_818.g12331 female-biased
ScZCZ4B_818.g12332 128.967300651908 126.036681259238 149.894354519423 44.6225251921278 29.89876260029 26.837390217003 ScZCZ4B_818 chr1 autosomes 134.966112143523 33.7862260031403 ScZCZ4B_818.g12332 male-biased
ScZCZ4B_818.g12333 12.6223315531655 15.004366816576 13.3428686788123 19.1239393680548 17.4409448501692 15.3356515525732 ScZCZ4B_818 chr1 autosomes 13.6565223495179 17.3001785902657 ScZCZ4B_818.g12333 unbiased
ScZCZ4B_818.g12334 30.1838363227871 72.0209607195646 28.9568639412523 74.9020958582146 46.0939256754471 53.674780434006 ScZCZ4B_818 chr1 autosomes 43.7205536612013 58.2236006558892 ScZCZ4B_818.g12334 unbiased
ScZCZ4B_818.g12335 35.1230095392432 21.0061135432063 42.0158417971111 17.5302777540502 21.1782901752054 21.0865208847881 ScZCZ4B_818 chr1 autosomes 32.7149882931869 19.9316962713479 ScZCZ4B_818.g12335 unbiased
ScZCZ4B_818.g12336 28.5374452506351 22.5065502248639 44.0030775577853 20.7176009820594 14.949381300145 30.6713031051463 ScZCZ4B_818 chr1 autosomes 31.6823576777614 22.1127617957836 ScZCZ4B_818.g12336 unbiased
ScZCZ4B_818.g12337 38.9645887075979 37.5109170414399 35.7702436921351 20.7176009820594 36.1276714753505 42.1730417695762 ScZCZ4B_818 chr1 autosomes 37.4152498137243 33.0061047423287 ScZCZ4B_818.g12337 unbiased
ScZCZ4B_818.g12338 0 0 0.567781645906907 0 0 0 ScZCZ4B_818 chr1 autosomes 0.189260548635636 0 ScZCZ4B_818.g12338 unexpressed
ScZCZ4B_818.g12339 117.991360170895 180.052401798912 139.106503247192 41.4352019641187 13.7035995251329 21.0865208847881 ScZCZ4B_818 chr1 autosomes 145.716755072333 25.4084407913466 ScZCZ4B_818.g12339 male-biased
ScZCZ4B_818.g12340 0 0 0.567781645906907 0 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0.189260548635636 0.83052118334139 ScZCZ4B_818.g12340 unexpressed
ScZCZ4B_818.g12341 109.210607786084 105.030567716032 112.420765889568 94.0260352262694 67.2722158506526 61.3426062102926 ScZCZ4B_818 chr1 autosomes 108.887313797228 74.2136190957382 ScZCZ4B_818.g12341 unbiased
ScZCZ4B_818.g12342 98.2346673050707 72.0209607195646 103.904041200964 33.4668938940959 38.6192350253746 32.5882595492179 ScZCZ4B_818 chr1 autosomes 91.3865564085331 34.8914628228961 ScZCZ4B_818.g12342 male-biased
ScZCZ4B_818.g12343 117.442563146844 55.5161572213311 97.0906614500811 43.0288635781233 42.3565803504109 42.1730417695762 ScZCZ4B_818 chr1 autosomes 90.0164606060854 42.5194952327035 ScZCZ4B_818.g12343 male-biased
ScZCZ4B_818.g12344 90.5515089683613 31.5091703148095 150.178245342377 250.204873398717 225.486501277187 153.356515525732 ScZCZ4B_818 chr1 autosomes 90.7463082085159 209.682630067212 ScZCZ4B_818.g12344 female-biased
ScZCZ4B_818.g12345 12.0735345291148 3.00087336331519 7.09727057383634 27.0922474380776 23.6698537252296 17.2526079966448 ScZCZ4B_818 chr1 autosomes 7.39055948875544 22.671569719984 ScZCZ4B_818.g12345 unbiased
ScZCZ4B_818.g12346 3.29278214430405 6.00174672663038 15.046213616533 9.56196968402739 19.9325084001934 19.1695644407164 ScZCZ4B_818 chr1 autosomes 8.11358082915581 16.2213475083124 ScZCZ4B_818.g12346 unbiased
ScZCZ4B_818.g12347 2.74398512025337 22.5065502248639 3.6905806983949 9.56196968402739 12.4578177501208 17.2526079966448 ScZCZ4B_818 chr1 autosomes 9.64703868117072 13.090798476931 ScZCZ4B_818.g12347 unbiased
ScZCZ4B_818.g12348 47.196544068358 69.0200873562494 33.2152262855541 130.680252348374 87.2047242508459 74.7613013187941 ScZCZ4B_818 chr1 autosomes 49.8106192367205 97.5487593060047 ScZCZ4B_818.g12348 unbiased
ScZCZ4B_818.g12349 34.0254154911418 42.0122270864127 34.6346804003213 22.3112625960639 46.0939256754471 44.0899982136478 ScZCZ4B_818 chr1 autosomes 36.8907743259586 37.4983954950529 ScZCZ4B_818.g12349 unbiased
ScZCZ4B_818.g12350 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12350 unexpressed
ScZCZ4B_818.g12351 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12351 unexpressed
ScZCZ4B_818.g12352 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12352 unexpressed
ScZCZ4B_818.g12353 0 3.00087336331519 0 0 0 0 ScZCZ4B_818 chr1 autosomes 1.00029112110506 0 ScZCZ4B_818.g12353 unexpressed
ScZCZ4B_818.g12354 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12354 unexpressed
ScZCZ4B_818.g12355 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12355 unexpressed
ScZCZ4B_818.g12356 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12356 unexpressed
ScZCZ4B_818.g12357 378.121149570915 301.587773013177 361.109126796793 436.663282237251 331.377952153214 504.159544790842 ScZCZ4B_818 chr1 autosomes 346.939349793628 424.066926393769 ScZCZ4B_818.g12357 unbiased
ScZCZ4B_818.g12358 0.548797024050674 4.50131004497279 2.55501740658108 3.18732322800913 4.98312710004834 0 ScZCZ4B_818 chr1 autosomes 2.53504149186818 2.72348344268582 ScZCZ4B_818.g12358 unexpressed
ScZCZ4B_818.g12359 0 0 0.567781645906907 0 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0.189260548635636 0.83052118334139 ScZCZ4B_818.g12359 unexpressed
ScZCZ4B_818.g12360 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12360 unexpressed
ScZCZ4B_818.g12361 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12361 unexpressed
ScZCZ4B_818.g12362 76.2827863430437 49.5144104947007 62.7398718727132 35.0605555081004 27.4071990502659 53.674780434006 ScZCZ4B_818 chr1 autosomes 62.8456895701525 38.7141783307908 ScZCZ4B_818.g12362 unbiased
ScZCZ4B_818.g12363 94.393088136716 46.5135371313855 59.3331819972718 203.988686592584 181.884139151764 272.207815058173 ScZCZ4B_818 chr1 autosomes 66.7466024217911 219.36021360084 ScZCZ4B_818.g12363 female-biased
ScZCZ4B_818.g12364 47.7453410924087 34.5100436781247 44.2869683807388 28.6859090520822 44.848143900435 42.1730417695762 ScZCZ4B_818 chr1 autosomes 42.1807843837574 38.5690315740311 ScZCZ4B_818.g12364 unbiased
ScZCZ4B_818.g12365 3.84157916835472 3.00087336331519 1.98723576067417 7.96830807002283 2.49156355002417 7.66782577628658 ScZCZ4B_818 chr1 autosomes 2.94322943078136 6.04256579877786 ScZCZ4B_818.g12365 unexpressed
ScZCZ4B_818.g12366 1.64639107215202 0 0 1.59366161400457 0 0 ScZCZ4B_818 chr1 autosomes 0.548797024050673 0.531220538001523 ScZCZ4B_818.g12366 unexpressed
ScZCZ4B_818.g12367 0.548797024050674 0 1.70334493772072 0 0 0 ScZCZ4B_818 chr1 autosomes 0.750713987257131 0 ScZCZ4B_818.g12367 unexpressed
ScZCZ4B_818.g12368 150.919181613935 255.074235881791 187.651833972233 277.297120836794 154.476940101498 266.456945725958 ScZCZ4B_818 chr1 autosomes 197.88175048932 232.743668888083 ScZCZ4B_818.g12368 unbiased
ScZCZ4B_818.g12369 75.1851922949424 94.5275109444286 87.7222642926172 49.4035100341415 68.5179976256646 49.8408675458627 ScZCZ4B_818 chr1 autosomes 85.8116558439961 55.9207917352229 ScZCZ4B_818.g12369 unbiased
ScZCZ4B_818.g12370 1.09759404810135 3.00087336331519 4.2583623443018 0 0 0 ScZCZ4B_818 chr1 autosomes 2.78560991857278 0 ScZCZ4B_818.g12370 unexpressed
ScZCZ4B_818.g12371 1.09759404810135 0 0.851672468860361 0 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0.649755505653904 0.83052118334139 ScZCZ4B_818.g12371 unexpressed
ScZCZ4B_818.g12372 223.909185812675 300.087336331519 296.382019163406 243.830226942699 180.638357376752 164.858254190161 ScZCZ4B_818 chr1 autosomes 273.4595137692 196.442279503204 ScZCZ4B_818.g12372 unbiased
ScZCZ4B_818.g12373 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12373 unexpressed
ScZCZ4B_818.g12374 15.3663166734189 46.5135371313855 15.6139952624399 60.5591413321735 83.4673789258097 34.5052159932896 ScZCZ4B_818 chr1 autosomes 25.8312830224148 59.5105787504243 ScZCZ4B_818.g12374 unbiased
ScZCZ4B_818.g12375 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12375 unexpressed
ScZCZ4B_818.g12376 0 0 0.283890822953454 0 0 0 ScZCZ4B_818 chr1 autosomes 0.094630274317818 0 ScZCZ4B_818.g12376 unexpressed
ScZCZ4B_818.g12377 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12377 unexpressed
ScZCZ4B_818.g12378 1.09759404810135 0 0 0 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0.36586468270045 0.83052118334139 ScZCZ4B_818.g12378 unexpressed
ScZCZ4B_818.g12379 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12379 unexpressed
ScZCZ4B_818.g12380 0 0 0 0 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0 0.83052118334139 ScZCZ4B_818.g12380 unexpressed
ScZCZ4B_818.g12381 184.944597105077 181.552838480569 161.249987437562 183.271085610525 109.628796201063 67.0934755425075 ScZCZ4B_818 chr1 autosomes 175.915807674403 119.997785784699 ScZCZ4B_818.g12381 unbiased
ScZCZ4B_818.g12382 237.629111413942 181.552838480569 115.259674119102 551.40691844558 396.158604453843 582.75475899778 ScZCZ4B_818 chr1 autosomes 178.147208004538 510.106760632401 ScZCZ4B_818.g12382 female-biased
ScZCZ4B_818.g12383 9.32954940886146 6.00174672663038 21.5757025444625 14.3429545260411 4.98312710004834 3.83391288814329 ScZCZ4B_818 chr1 autosomes 12.3023328933181 7.71999817141091 ScZCZ4B_818.g12383 unbiased
ScZCZ4B_818.g12384 143.784820301277 330.096069964671 164.088895667096 183.271085610525 242.927446127356 187.861731519021 ScZCZ4B_818 chr1 autosomes 212.656595311015 204.686754418967 ScZCZ4B_818.g12384 unbiased
ScZCZ4B_818.g12385 0 0 3.12279905248799 0 0 0 ScZCZ4B_818 chr1 autosomes 1.040933017496 0 ScZCZ4B_818.g12385 unexpressed
ScZCZ4B_818.g12386 46.6477470443073 28.5082969514943 23.8468291280901 20.7176009820594 17.4409448501692 40.2560853255045 ScZCZ4B_818 chr1 autosomes 33.0009577079639 26.138210385911 ScZCZ4B_818.g12386 unbiased
ScZCZ4B_818.g12387 31.2814303708884 13.5039301349184 38.0413702757628 25.4985858240731 51.0770527754955 30.6713031051463 ScZCZ4B_818 chr1 autosomes 27.6089102605232 35.7489805682383 ScZCZ4B_818.g12387 unbiased
ScZCZ4B_818.g12388 27.9886482265844 15.004366816576 34.3507895773679 3.18732322800913 11.2120359751088 7.66782577628658 ScZCZ4B_818 chr1 autosomes 25.7812682068428 7.35572832646817 ScZCZ4B_818.g12388 unbiased
ScZCZ4B_818.g12389 0 0 0.567781645906907 0 0 0 ScZCZ4B_818 chr1 autosomes 0.189260548635636 0 ScZCZ4B_818.g12389 unexpressed
ScZCZ4B_818.g12390 260.67858642407 406.618340729209 233.642147290692 309.170353116886 308.953880202997 214.699121736024 ScZCZ4B_818 chr1 autosomes 300.313024814657 277.607785018636 ScZCZ4B_818.g12390 unbiased
ScZCZ4B_818.g12391 88.3563208721586 84.0244541728254 78.9216487810601 19.1239393680548 17.4409448501692 26.837390217003 ScZCZ4B_818 chr1 autosomes 83.7674746086814 21.134091478409 ScZCZ4B_818.g12391 male-biased
ScZCZ4B_818.g12392 21.951880962027 22.5065502248639 29.8085364101126 1.59366161400457 12.4578177501208 3.83391288814329 ScZCZ4B_818 chr1 autosomes 24.7556558656678 5.96179741742289 ScZCZ4B_818.g12392 unbiased
ScZCZ4B_818.g12393 43.3549649000033 19.5056768615487 38.0413702757628 58.9654797181689 56.0601798755438 40.2560853255045 ScZCZ4B_818 chr1 autosomes 33.6340040124383 51.7605816397391 ScZCZ4B_818.g12393 unbiased
ScZCZ4B_818.g12394 51.5869202607634 34.5100436781247 47.1258766102733 49.4035100341415 13.7035995251329 30.6713031051463 ScZCZ4B_818 chr1 autosomes 44.4076135163871 31.2594708881402 ScZCZ4B_818.g12394 unbiased
ScZCZ4B_818.g12395 5.48797024050674 9.00262008994558 4.2583623443018 0 6.22890887506042 5.75086933221493 ScZCZ4B_818 chr1 autosomes 6.24965089158471 3.99325940242512 ScZCZ4B_818.g12395 unbiased
ScZCZ4B_818.g12396 43.9037619240539 24.0069869065215 36.905806983949 12.7492929120365 17.4409448501692 9.58478222035822 ScZCZ4B_818 chr1 autosomes 34.9388519381748 13.258339994188 ScZCZ4B_818.g12396 unbiased
ScZCZ4B_818.g12397 0 0 1.13556329181381 0 0 0 ScZCZ4B_818 chr1 autosomes 0.37852109727127 0 ScZCZ4B_818.g12397 unexpressed
ScZCZ4B_818.g12398 191.530161393685 109.531877761005 169.766712126165 156.178838172447 181.884139151764 193.612600851236 ScZCZ4B_818 chr1 autosomes 156.942917093618 177.225192725149 ScZCZ4B_818.g12398 unbiased
ScZCZ4B_818.g12399 0 0 4.82614399020871 12.7492929120365 1.24578177501208 0 ScZCZ4B_818 chr1 autosomes 1.6087146634029 4.66502489568286 ScZCZ4B_818.g12399 unexpressed
ScZCZ4B_818.g12400 1.09759404810135 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0.36586468270045 0 ScZCZ4B_818.g12400 unexpressed
ScZCZ4B_818.g12401 13.7199256012669 31.5091703148095 6.81337975088289 38.2478787361096 13.7035995251329 38.3391288814329 ScZCZ4B_818 chr1 autosomes 17.3474918889864 30.0968690475585 ScZCZ4B_818.g12401 unbiased
ScZCZ4B_818.g12402 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12402 unexpressed
ScZCZ4B_818.g12403 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12403 unexpressed
ScZCZ4B_818.g12404 1.09759404810135 3.00087336331519 3.40668987544144 3.18732322800913 7.47469065007251 5.75086933221493 ScZCZ4B_818 chr1 autosomes 2.50171909561933 5.47096107009886 ScZCZ4B_818.g12404 unexpressed
ScZCZ4B_818.g12405 93.2954940886146 105.030567716032 76.9344130203859 82.8704039282374 88.450506025858 74.7613013187941 ScZCZ4B_818 chr1 autosomes 91.7534916083442 82.0274037576298 ScZCZ4B_818.g12405 unbiased
ScZCZ4B_818.g12406 1.64639107215202 0 0.567781645906907 0 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0.738057572686309 0.83052118334139 ScZCZ4B_818.g12406 unexpressed
ScZCZ4B_818.g12407 30.7326333468378 39.0113537230975 31.5118813478333 58.9654797181689 38.6192350253746 26.837390217003 ScZCZ4B_818 chr1 autosomes 33.7519561392562 41.4740349868488 ScZCZ4B_818.g12407 unbiased
ScZCZ4B_818.g12408 1.09759404810135 3.00087336331519 0 0 0 0 ScZCZ4B_818 chr1 autosomes 1.36615580380551 0 ScZCZ4B_818.g12408 unexpressed
ScZCZ4B_818.g12409 0 0 0 3.18732322800913 0 0 ScZCZ4B_818 chr1 autosomes 0 1.06244107600304 ScZCZ4B_818.g12409 unexpressed
ScZCZ4B_818.g12410 7.68315833670944 0 1.13556329181381 0 0 1.91695644407164 ScZCZ4B_818 chr1 autosomes 2.93957387617442 0.638985481357213 ScZCZ4B_818.g12410 unexpressed
ScZCZ4B_818.g12411 0 0 0.567781645906907 0 0 0 ScZCZ4B_818 chr1 autosomes 0.189260548635636 0 ScZCZ4B_818.g12411 unexpressed
ScZCZ4B_818.g12412 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12412 unexpressed
ScZCZ4B_818.g12413 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12413 unexpressed
ScZCZ4B_818.g12414 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12414 unexpressed
ScZCZ4B_818.g12415 0 0 0.283890822953454 0 0 5.75086933221493 ScZCZ4B_818 chr1 autosomes 0.094630274317818 1.91695644407164 ScZCZ4B_818.g12415 unexpressed
ScZCZ4B_818.g12416 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12416 unexpressed
ScZCZ4B_818.g12417 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12417 unexpressed
ScZCZ4B_818.g12418 1.09759404810135 0 1.70334493772072 0 0 0 ScZCZ4B_818 chr1 autosomes 0.933646328607357 0 ScZCZ4B_818.g12418 unexpressed
ScZCZ4B_818.g12419 22.5006779860776 1.5004366816576 20.7240300756021 3.18732322800913 14.949381300145 11.5017386644299 ScZCZ4B_818 chr1 autosomes 14.9083815811124 9.87948106419468 ScZCZ4B_818.g12419 unbiased
ScZCZ4B_818.g12420 0 0 2.27112658362763 0 0 0 ScZCZ4B_818 chr1 autosomes 0.757042194542543 0 ScZCZ4B_818.g12420 unexpressed
ScZCZ4B_818.g12421 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12421 unexpressed
ScZCZ4B_818.g12422 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12422 unexpressed
ScZCZ4B_818.g12423 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12423 unexpressed
ScZCZ4B_818.g12424 19.7566928658243 10.5030567716032 12.2073053869985 7.96830807002283 11.2120359751088 7.66782577628658 ScZCZ4B_818 chr1 autosomes 14.155685008142 8.94938994047274 ScZCZ4B_818.g12424 unbiased
ScZCZ4B_818.g12425 0.548797024050674 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0.182932341350225 0 ScZCZ4B_818.g12425 unexpressed
ScZCZ4B_818.g12426 1.09759404810135 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0.36586468270045 0 ScZCZ4B_818.g12426 unexpressed
ScZCZ4B_818.g12427 31.8302273949391 13.5039301349184 45.1386408495991 31.8732322800913 33.6361079253263 24.9204337729314 ScZCZ4B_818 chr1 autosomes 30.1575994598189 30.143257992783 ScZCZ4B_818.g12427 unbiased
ScZCZ4B_818.g12428 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12428 unexpressed
ScZCZ4B_818.g12429 47.7453410924087 75.0218340828798 32.0796629937402 210.363333048603 139.527558801353 132.269994640943 ScZCZ4B_818 chr1 autosomes 51.6156127230096 160.720295496966 ScZCZ4B_818.g12429 female-biased
ScZCZ4B_818.g12430 2.74398512025337 9.00262008994558 1.98723576067417 14.3429545260411 2.49156355002417 7.66782577628658 ScZCZ4B_818 chr1 autosomes 4.57794699029104 8.16744795078395 ScZCZ4B_818.g12430 unbiased
ScZCZ4B_818.g12431 19.7566928658243 42.0122270864127 22.7112658362763 68.5274494021963 21.1782901752054 61.3426062102926 ScZCZ4B_818 chr1 autosomes 28.1600619295044 50.3494485958981 ScZCZ4B_818.g12431 unbiased
ScZCZ4B_818.g12432 21.4030839379763 9.00262008994558 24.1307199510436 15.9366161400457 3.73734532503625 3.83391288814329 ScZCZ4B_818 chr1 autosomes 18.1788079929885 7.83595811774175 ScZCZ4B_818.g12432 unbiased
ScZCZ4B_818.g12433 109.210607786084 183.053275162227 109.865748482987 132.273913962379 102.154105550991 78.5952142069374 ScZCZ4B_818 chr1 autosomes 134.043210477099 104.341077906769 ScZCZ4B_818.g12433 unbiased
ScZCZ4B_818.g12434 15.9151136974696 25.5074235881791 14.1945411476727 73.30843424421 38.6192350253746 42.1730417695762 ScZCZ4B_818 chr1 autosomes 18.5390261444405 51.3669036797203 ScZCZ4B_818.g12434 female-biased
ScZCZ4B_818.g12435 8.78075238481079 28.5082969514943 34.6346804003213 12.7492929120365 29.89876260029 19.1695644407164 ScZCZ4B_818 chr1 autosomes 23.9745765788755 20.605873317681 ScZCZ4B_818.g12435 unbiased
ScZCZ4B_818.g12436 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12436 unexpressed
ScZCZ4B_818.g12437 50.489326212662 36.0104803597823 32.0796629937402 82.8704039282374 36.1276714753505 63.2595626543642 ScZCZ4B_818 chr1 autosomes 39.5264898553948 60.7525460193174 ScZCZ4B_818.g12437 unbiased
ScZCZ4B_818.g12438 114.698578026591 88.5257642177982 107.594621899359 106.775328138306 129.561304601257 130.353038196872 ScZCZ4B_818 chr1 autosomes 103.606321381249 122.229890312145 ScZCZ4B_818.g12438 unbiased
ScZCZ4B_818.g12439 155.858354830392 93.027074262771 174.30896529342 277.297120836794 130.807086376269 162.94129774609 ScZCZ4B_818 chr1 autosomes 141.064798128861 190.348501653051 ScZCZ4B_818.g12439 unbiased
ScZCZ4B_818.g12440 42.2573708519019 42.0122270864127 36.905806983949 159.366161400457 108.383014426051 78.5952142069374 ScZCZ4B_818 chr1 autosomes 40.3918016407545 115.448130011148 ScZCZ4B_818.g12440 female-biased
ScZCZ4B_818.g12441 0.548797024050674 0 1.13556329181381 0 0 0 ScZCZ4B_818 chr1 autosomes 0.561453438621495 0 ScZCZ4B_818.g12441 unexpressed
ScZCZ4B_818.g12442 30.7326333468378 21.0061135432063 13.9106503247192 86.0577271562466 31.1445443753021 47.9239111017911 ScZCZ4B_818 chr1 autosomes 21.8831324049211 55.0420608777799 ScZCZ4B_818.g12442 unbiased
ScZCZ4B_818.g12443 59.8188756215235 72.0209607195646 68.7015791547358 38.2478787361096 31.1445443753021 34.5052159932896 ScZCZ4B_818 chr1 autosomes 66.847138498608 34.6325463682338 ScZCZ4B_818.g12443 unbiased
ScZCZ4B_818.g12444 92.1979000405133 21.0061135432063 69.5532516235961 52.5908332621507 47.3397074504592 46.0069546577194 ScZCZ4B_818 chr1 autosomes 60.9190884024386 48.6458317901098 ScZCZ4B_818.g12444 unbiased
ScZCZ4B_818.g12445 64.2092518139289 91.5266375811134 74.3793956138048 84.464065542242 87.2047242508459 47.9239111017911 ScZCZ4B_818 chr1 autosomes 76.705095002949 73.1975669649597 ScZCZ4B_818.g12445 unbiased
ScZCZ4B_818.g12446 436.842431144337 423.123144227442 462.742041414129 9.56196968402739 13.7035995251329 7.66782577628658 ScZCZ4B_818 chr1 autosomes 440.902538928636 10.3111316618156 ScZCZ4B_818.g12446 male-biased
ScZCZ4B_818.g12447 0 0 0 3.18732322800913 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0 1.89296225934443 ScZCZ4B_818.g12447 unexpressed
